date,tag,count,count_gay,count_straight,count_aroace,count_polysexual
2019-06-05,bisexual,51,45,21,10,51
2019-06-04,bisexual,46,31,12,3,46
2019-06-03,bisexual,52,49,20,5,52
2019-06-02,bisexual,46,43,14,6,46
2019-06-01,bisexual,43,36,23,7,43
2019-05-31,bisexual,44,37,18,3,44
2019-05-30,bisexual,33,30,6,2,33
2019-05-29,bisexual,42,35,16,0,42
2019-05-28,bisexual,28,19,12,0,28
2019-05-27,bisexual,38,34,20,4,38
2019-05-26,bisexual,41,34,18,4,41
2019-05-25,bisexual,31,25,11,2,31
2019-05-24,bisexual,22,15,6,2,22
2019-05-23,bisexual,34,32,10,2,34
2019-05-22,bisexual,48,44,12,5,48
2019-05-21,bisexual,28,27,6,1,28
2019-05-20,bisexual,51,47,27,7,51
2019-05-19,bisexual,28,20,15,2,28
2019-05-18,bisexual,26,25,11,1,26
2019-05-17,bisexual,26,21,12,0,26
2019-05-16,bisexual,30,26,7,5,30
2019-05-15,bisexual,20,17,3,1,20
2019-05-14,bisexual,27,25,8,2,27
2019-05-13,bisexual,44,35,12,1,44
2019-05-12,bisexual,39,34,17,3,39
2019-05-11,bisexual,26,23,6,2,26
2019-05-10,bisexual,52,43,22,3,52
2019-05-09,bisexual,27,25,8,2,27
2019-05-08,bisexual,33,25,18,4,33
2019-05-07,bisexual,51,40,24,4,51
2019-05-06,bisexual,27,25,3,0,27
2019-05-05,bisexual,49,43,22,9,49
2019-05-04,bisexual,30,28,10,1,30
2019-05-03,bisexual,46,31,12,1,46
2019-05-02,bisexual,20,19,7,1,20
2019-05-01,bisexual,41,38,12,0,41
2019-04-30,bisexual,43,41,19,0,43
2019-04-29,bisexual,50,43,20,3,50
2019-04-28,bisexual,43,41,14,3,43
2019-04-27,bisexual,45,39,15,5,45
2019-04-26,bisexual,34,32,17,0,34
2019-04-25,bisexual,37,30,12,2,37
2019-04-24,bisexual,39,35,14,1,39
2019-04-23,bisexual,30,28,9,0,30
2019-04-22,bisexual,34,28,8,2,34
2019-04-21,bisexual,29,26,12,1,29
2019-04-20,bisexual,42,35,13,0,42
2019-04-19,bisexual,48,46,19,0,48
2019-04-18,bisexual,25,24,5,0,25
2019-04-17,bisexual,28,25,7,1,28
2019-04-16,bisexual,44,42,21,10,44
2019-04-15,bisexual,40,35,16,5,40
2019-04-14,bisexual,43,28,17,1,43
2019-04-13,bisexual,25,24,13,1,25
2019-04-12,bisexual,32,31,10,0,32
2019-04-11,bisexual,38,29,13,2,38
2019-04-10,bisexual,34,30,16,0,34
2019-04-09,bisexual,24,18,7,0,24
2019-04-08,bisexual,39,35,8,0,39
2019-04-07,bisexual,45,40,12,4,45
2019-04-06,bisexual,29,25,12,1,29
2019-04-05,bisexual,27,27,8,2,27
2019-04-04,bisexual,31,28,8,0,31
2019-04-03,bisexual,31,26,17,3,31
2019-04-02,bisexual,22,21,8,0,22
2019-04-01,bisexual,44,43,11,0,44
2019-03-31,bisexual,30,23,5,1,30
2019-03-30,bisexual,29,24,9,4,29
2019-03-29,bisexual,32,29,10,2,32
2019-03-28,bisexual,27,25,8,3,27
2019-03-27,bisexual,34,31,8,0,34
2019-03-26,bisexual,30,28,12,2,30
2019-03-25,bisexual,43,38,11,3,43
2019-03-24,bisexual,40,39,12,1,40
2019-03-23,bisexual,31,28,5,0,31
2019-03-22,bisexual,16,13,1,0,16
2019-03-21,bisexual,46,41,9,3,46
2019-03-20,bisexual,26,26,8,0,26
2019-03-19,bisexual,23,18,8,1,23
2019-03-18,bisexual,49,44,19,10,49
2019-03-17,bisexual,31,29,9,0,31
2019-03-16,bisexual,24,23,9,2,24
2019-03-15,bisexual,35,30,8,2,35
2019-03-14,bisexual,31,28,10,0,31
2019-03-13,bisexual,21,16,9,0,21
2019-03-12,bisexual,34,27,12,2,34
2019-03-11,bisexual,42,34,20,0,42
2019-03-10,bisexual,48,43,21,3,48
2019-03-09,bisexual,28,25,7,0,28
2019-03-08,bisexual,37,30,6,1,37
2019-03-07,bisexual,38,34,8,0,38
2019-03-06,bisexual,34,26,14,0,34
2019-03-05,bisexual,34,27,12,1,34
2019-03-04,bisexual,32,27,10,1,32
2019-03-03,bisexual,27,26,5,1,27
2019-03-02,bisexual,37,31,15,3,37
2019-03-01,bisexual,41,39,17,4,41
2019-02-28,bisexual,31,28,10,0,31
2019-02-27,bisexual,17,15,3,3,17
2019-02-26,bisexual,34,30,11,0,34
2019-02-25,bisexual,34,31,11,3,34
2019-02-24,bisexual,41,34,15,1,41
2019-02-23,bisexual,40,34,9,5,40
2019-02-22,bisexual,48,47,15,0,48
2019-02-21,bisexual,34,30,13,1,34
2019-02-20,bisexual,37,30,6,0,37
2019-02-19,bisexual,45,34,16,4,45
2019-02-18,bisexual,48,42,26,3,48
2019-02-17,bisexual,31,25,10,0,31
2019-02-16,bisexual,47,39,16,1,47
2019-02-15,bisexual,34,30,9,4,34
2019-02-14,bisexual,60,53,19,3,60
2019-02-13,bisexual,40,36,11,0,40
2019-02-12,bisexual,32,28,18,1,32
2019-02-11,bisexual,58,49,23,1,58
2019-02-10,bisexual,47,43,14,0,47
2019-02-09,bisexual,31,30,3,0,31
2019-02-08,bisexual,30,27,3,4,30
2019-02-07,bisexual,33,30,14,0,33
2019-02-06,bisexual,30,25,9,2,30
2019-02-05,bisexual,29,27,15,2,29
2019-02-04,bisexual,42,36,21,2,42
2019-02-03,bisexual,54,47,10,4,54
2019-02-02,bisexual,46,35,13,3,46
2019-02-01,bisexual,30,28,4,4,30
2019-01-31,bisexual,28,24,6,1,28
2019-01-30,bisexual,42,41,18,0,42
2019-01-29,bisexual,27,23,10,0,27
2019-01-28,bisexual,50,39,19,0,50
2019-01-27,bisexual,47,43,17,4,47
2019-01-26,bisexual,21,17,7,0,21
2019-01-25,bisexual,28,25,7,3,28
2019-01-24,bisexual,32,27,12,1,32
2019-01-23,bisexual,27,26,10,1,27
2019-01-22,bisexual,29,27,8,4,29
2019-01-21,bisexual,42,39,16,5,42
2019-01-20,bisexual,37,37,9,1,37
2019-01-19,bisexual,29,26,10,0,29
2019-01-18,bisexual,23,20,9,1,23
2019-01-17,bisexual,34,29,13,2,34
2019-01-16,bisexual,32,25,9,0,32
2019-01-15,bisexual,31,28,9,2,31
2019-01-14,bisexual,35,29,10,0,35
2019-01-13,bisexual,34,27,12,3,34
2019-01-12,bisexual,29,26,10,1,29
2019-01-11,bisexual,28,26,7,5,28
2019-01-10,bisexual,36,24,15,2,36
2019-01-09,bisexual,33,27,18,3,33
2019-01-08,bisexual,35,31,9,1,35
2019-01-07,bisexual,25,22,13,0,25
2019-01-06,bisexual,43,35,18,3,43
2019-01-05,bisexual,34,30,5,5,34
2019-01-04,bisexual,27,25,8,4,27
2019-01-03,bisexual,47,39,12,10,47
2019-01-02,bisexual,46,42,14,8,46
2019-01-01,bisexual,49,43,9,0,49
2018-12-31,bisexual,52,40,20,0,52
2018-12-30,bisexual,41,34,16,1,41
2018-12-29,bisexual,35,32,2,1,35
2018-12-28,bisexual,35,25,13,1,35
2018-12-27,bisexual,37,33,17,0,37
2018-12-26,bisexual,35,35,10,3,35
2018-12-25,bisexual,40,34,9,7,40
2018-12-24,bisexual,46,41,20,0,46
2018-12-23,bisexual,36,31,9,2,36
2018-12-22,bisexual,27,24,13,0,27
2018-12-21,bisexual,44,41,9,2,44
2018-12-20,bisexual,33,30,14,0,33
2018-12-19,bisexual,28,27,8,5,28
2018-12-18,bisexual,41,37,18,1,41
2018-12-17,bisexual,41,35,18,2,41
2018-12-16,bisexual,57,51,22,3,57
2018-12-15,bisexual,41,38,18,4,41
2018-12-14,bisexual,45,40,10,2,45
2018-12-13,bisexual,32,28,12,1,32
2018-12-12,bisexual,35,33,10,1,35
2018-12-11,bisexual,41,37,18,1,41
2018-12-10,bisexual,39,34,21,2,39
2018-12-09,bisexual,42,37,17,1,42
2018-12-08,bisexual,57,46,24,0,57
2018-12-07,bisexual,22,21,6,1,22
2018-12-06,bisexual,26,24,5,1,26
2018-12-05,bisexual,38,34,15,0,38
2018-12-04,bisexual,46,35,24,4,46
2018-12-03,bisexual,30,29,12,7,30
2018-12-02,bisexual,36,32,9,7,36
2018-12-01,bisexual,27,25,10,3,27
2018-11-30,bisexual,41,38,22,5,41
2018-11-29,bisexual,34,34,10,3,34
2018-11-28,bisexual,29,24,10,2,29
2018-11-27,bisexual,31,26,5,1,31
2018-11-26,bisexual,24,22,7,0,24
2018-11-25,bisexual,41,34,19,0,41
2018-11-24,bisexual,34,31,17,4,34
2018-11-23,bisexual,37,32,9,1,37
2018-11-22,bisexual,18,16,6,1,18
2018-11-21,bisexual,30,28,11,1,30
2018-11-20,bisexual,34,34,9,1,34
2018-11-19,bisexual,28,26,9,0,28
2018-11-18,bisexual,28,25,8,1,28
2018-11-17,bisexual,28,23,11,2,28
2018-11-16,bisexual,24,22,12,2,24
2018-11-15,bisexual,23,22,1,0,23
2018-11-14,bisexual,36,36,10,2,36
2018-11-13,bisexual,37,32,16,1,37
2018-11-12,bisexual,45,43,16,2,45
2018-11-11,bisexual,44,40,15,1,44
2018-11-10,bisexual,43,43,15,0,43
2018-11-09,bisexual,34,29,8,2,34
2018-11-08,bisexual,37,33,12,1,37
2018-11-07,bisexual,43,38,16,4,43
2018-11-06,bisexual,25,23,8,2,25
2018-11-05,bisexual,37,32,4,0,37
2018-11-04,bisexual,39,37,4,3,39
2018-11-03,bisexual,41,34,13,2,41
2018-11-02,bisexual,35,32,17,3,35
2018-11-01,bisexual,25,22,9,0,25
2018-10-31,bisexual,40,35,15,2,40
2018-10-30,bisexual,29,25,11,1,29
2018-10-29,bisexual,35,32,9,4,35
2018-10-28,bisexual,39,37,16,0,39
2018-10-27,bisexual,39,34,17,6,39
2018-10-26,bisexual,20,16,9,1,20
2018-10-25,bisexual,21,16,5,2,21
2018-10-24,bisexual,26,21,8,2,26
2018-10-23,bisexual,33,31,8,3,33
2018-10-22,bisexual,31,28,10,3,31
2018-10-21,bisexual,32,28,13,1,32
2018-10-20,bisexual,32,28,13,3,32
2018-10-19,bisexual,32,31,7,0,32
2018-10-18,bisexual,32,28,8,0,32
2018-10-17,bisexual,30,22,14,3,30
2018-10-16,bisexual,26,24,10,3,26
2018-10-15,bisexual,27,24,11,1,27
2018-10-14,bisexual,34,32,14,1,34
2018-10-13,bisexual,34,31,10,0,34
2018-10-12,bisexual,18,17,5,1,18
2018-10-11,bisexual,23,22,2,1,23
2018-10-10,bisexual,43,39,9,5,43
2018-10-09,bisexual,42,35,15,4,42
2018-10-08,bisexual,28,27,7,0,28
2018-10-07,bisexual,31,27,13,0,31
2018-10-06,bisexual,31,29,11,0,31
2018-10-05,bisexual,25,23,11,1,25
2018-10-04,bisexual,29,25,12,1,29
2018-10-03,bisexual,28,25,10,2,28
2018-10-02,bisexual,19,17,4,2,19
2018-10-01,bisexual,34,27,13,3,34
2018-09-30,bisexual,49,46,14,1,49
2018-09-29,bisexual,28,26,7,3,28
2018-09-28,bisexual,21,20,9,0,21
2018-09-27,bisexual,23,18,7,0,23
2018-09-26,bisexual,28,23,13,1,28
2018-09-25,bisexual,34,29,15,0,34
2018-09-24,bisexual,23,19,8,1,23
2018-09-23,bisexual,41,34,12,0,41
2018-09-22,bisexual,31,22,14,0,31
2018-09-21,bisexual,25,24,6,3,25
2018-09-20,bisexual,19,19,11,2,19
2018-09-19,bisexual,21,19,5,1,21
2018-09-18,bisexual,22,19,8,0,22
2018-09-17,bisexual,25,22,12,1,25
2018-09-16,bisexual,42,36,12,2,42
2018-09-15,bisexual,38,36,11,7,38
2018-09-14,bisexual,31,27,11,1,31
2018-09-13,bisexual,29,25,7,3,29
2018-09-12,bisexual,30,29,11,0,30
2018-09-11,bisexual,34,29,14,1,34
2018-09-10,bisexual,40,32,15,0,40
2018-09-09,bisexual,35,33,13,1,35
2018-09-08,bisexual,31,29,7,1,31
2018-09-07,bisexual,26,19,11,5,26
2018-09-06,bisexual,28,25,8,0,28
2018-09-05,bisexual,40,36,9,6,40
2018-09-04,bisexual,40,36,8,1,40
2018-09-03,bisexual,35,34,9,2,35
2018-09-02,bisexual,35,33,15,0,35
2018-09-01,bisexual,50,44,15,9,50
2018-08-31,bisexual,28,25,11,4,28
2018-08-30,bisexual,23,19,9,0,23
2018-08-29,bisexual,29,23,10,4,29
2018-08-28,bisexual,31,28,14,3,31
2018-08-27,bisexual,56,54,20,2,56
2018-08-26,bisexual,40,38,7,4,40
2018-08-25,bisexual,30,27,9,2,30
2018-08-24,bisexual,37,34,17,3,37
2018-08-23,bisexual,28,24,7,4,28
2018-08-22,bisexual,26,25,5,2,26
2018-08-21,bisexual,43,41,16,9,43
2018-08-20,bisexual,34,31,11,0,34
2018-08-19,bisexual,32,25,15,2,32
2018-08-18,bisexual,25,22,9,1,25
2018-08-17,bisexual,30,29,15,4,30
2018-08-16,bisexual,37,31,14,5,37
2018-08-15,bisexual,39,35,14,4,39
2018-08-14,bisexual,43,35,14,9,43
2018-08-13,bisexual,50,45,16,6,50
2018-08-12,bisexual,35,32,6,4,35
2018-08-11,bisexual,40,38,12,4,40
2018-08-10,bisexual,37,32,11,2,37
2018-08-09,bisexual,46,41,12,7,46
2018-08-08,bisexual,34,33,10,4,34
2018-08-07,bisexual,29,28,11,1,29
2018-08-06,bisexual,43,39,15,3,43
2018-08-05,bisexual,51,46,18,3,51
2018-08-04,bisexual,21,17,7,0,21
2018-08-03,bisexual,26,26,8,0,26
2018-08-02,bisexual,39,36,19,3,39
2018-08-01,bisexual,39,33,8,2,39
2018-07-31,bisexual,55,50,11,6,55
2018-07-30,bisexual,53,44,16,4,53
2018-07-29,bisexual,36,33,5,0,36
2018-07-28,bisexual,29,24,8,4,29
2018-07-27,bisexual,32,31,15,6,32
2018-07-26,bisexual,34,32,5,1,34
2018-07-25,bisexual,35,30,20,1,35
2018-07-24,bisexual,40,36,14,2,40
2018-07-23,bisexual,45,38,15,2,45
2018-07-22,bisexual,47,42,10,1,47
2018-07-21,bisexual,33,30,10,1,33
2018-07-20,bisexual,29,28,8,4,29
2018-07-19,bisexual,33,28,25,5,33
2018-07-18,bisexual,51,43,29,7,51
2018-07-17,bisexual,40,36,16,5,40
2018-07-16,bisexual,37,31,17,6,37
2018-07-15,bisexual,28,21,7,1,28
2018-07-14,bisexual,45,41,18,3,45
2018-07-13,bisexual,30,24,14,2,30
2018-07-12,bisexual,34,33,5,1,34
2018-07-11,bisexual,35,29,9,5,35
2018-07-10,bisexual,39,32,14,6,39
2018-07-09,bisexual,36,34,3,1,36
2018-07-08,bisexual,34,25,10,0,34
2018-07-07,bisexual,32,27,11,3,32
2018-07-06,bisexual,29,28,6,2,29
2018-07-05,bisexual,33,26,11,7,33
2018-07-04,bisexual,49,45,20,0,49
2018-07-03,bisexual,30,29,7,2,30
2018-07-02,bisexual,35,29,11,3,35
2018-07-01,bisexual,31,27,10,0,31
2018-06-30,bisexual,53,39,21,6,53
2018-06-29,bisexual,26,26,9,4,26
2018-06-28,bisexual,42,35,16,2,42
2018-06-27,bisexual,41,35,15,1,41
2018-06-26,bisexual,45,35,18,1,45
2018-06-25,bisexual,39,36,9,5,39
2018-06-24,bisexual,44,37,22,3,44
2018-06-23,bisexual,25,18,7,0,25
2018-06-22,bisexual,26,23,6,3,26
2018-06-21,bisexual,38,37,11,10,38
2018-06-20,bisexual,32,29,15,1,32
2018-06-19,bisexual,33,31,16,1,33
2018-06-18,bisexual,31,29,7,1,31
2018-06-17,bisexual,46,40,13,5,46
2018-06-16,bisexual,36,30,15,3,36
2018-06-15,bisexual,35,32,9,2,35
2018-06-14,bisexual,36,32,10,1,36
2018-06-13,bisexual,29,25,10,1,29
2018-06-12,bisexual,41,32,10,5,41
2018-06-11,bisexual,45,38,28,3,45
2018-06-10,bisexual,46,39,15,6,46
2018-06-09,bisexual,47,43,17,3,47
2018-06-08,bisexual,33,30,12,4,33
2018-06-07,bisexual,30,25,11,1,30
2018-06-06,bisexual,46,41,23,1,46
2018-06-05,bisexual,33,26,11,1,33
2018-06-04,bisexual,25,25,7,3,25
2018-06-03,bisexual,37,33,11,4,37
2018-06-02,bisexual,31,25,5,2,31
2018-06-01,bisexual,50,45,27,6,50
2018-05-31,bisexual,36,31,11,4,36
2018-05-30,bisexual,20,19,9,2,20
2018-05-29,bisexual,36,32,18,3,36
2018-05-28,bisexual,33,32,8,2,33
2018-05-27,bisexual,34,32,18,2,34
2018-05-26,bisexual,22,22,8,0,22
2018-05-25,bisexual,20,20,8,0,20
2018-05-24,bisexual,26,23,7,1,26
2018-05-23,bisexual,22,17,6,0,22
2018-05-22,bisexual,23,18,12,0,23
2018-05-21,bisexual,31,28,13,3,31
2018-05-20,bisexual,23,23,8,3,23
2018-05-19,bisexual,24,21,11,1,24
2018-05-18,bisexual,29,27,10,3,29
2018-05-17,bisexual,33,27,15,1,33
2018-05-16,bisexual,28,22,6,2,28
2018-05-15,bisexual,46,43,15,2,46
2018-05-14,bisexual,20,14,4,1,20
2018-05-13,bisexual,38,31,11,4,38
2018-05-12,bisexual,22,21,5,0,22
2018-05-11,bisexual,27,24,6,3,27
2018-05-10,bisexual,22,20,6,0,22
2018-05-09,bisexual,19,16,8,0,19
2018-05-08,bisexual,27,26,11,4,27
2018-05-07,bisexual,23,19,10,0,23
2018-05-06,bisexual,25,21,8,4,25
2018-05-05,bisexual,26,22,8,2,26
2018-05-04,bisexual,32,30,7,4,32
2018-05-03,bisexual,28,26,15,2,28
2018-05-02,bisexual,21,18,6,4,21
2018-05-01,bisexual,38,35,7,1,38
2018-04-30,bisexual,28,24,6,0,28
2018-04-29,bisexual,26,22,8,0,26
2018-04-28,bisexual,28,23,9,1,28
2018-04-27,bisexual,20,19,8,5,20
2018-04-26,bisexual,24,20,8,2,24
2018-04-25,bisexual,27,20,5,1,27
2018-04-24,bisexual,26,24,7,0,26
2018-04-23,bisexual,29,25,8,0,29
2018-04-22,bisexual,50,44,13,6,50
2018-04-21,bisexual,24,22,7,1,24
2018-04-20,bisexual,27,23,8,0,27
2018-04-19,bisexual,40,33,7,5,40
2018-04-18,bisexual,23,20,6,0,23
2018-04-17,bisexual,22,19,5,0,22
2018-04-16,bisexual,28,24,8,1,28
2018-04-15,bisexual,38,36,17,1,38
2018-04-14,bisexual,23,21,7,0,23
2018-04-13,bisexual,34,29,9,7,34
2018-04-12,bisexual,19,12,6,2,19
2018-04-11,bisexual,21,21,3,0,21
2018-04-10,bisexual,15,14,6,0,15
2018-04-09,bisexual,36,33,9,5,36
2018-04-08,bisexual,25,21,5,3,25
2018-04-07,bisexual,35,33,8,1,35
2018-04-06,bisexual,29,28,9,6,29
2018-04-05,bisexual,26,22,10,2,26
2018-04-04,bisexual,27,24,11,6,27
2018-04-03,bisexual,27,25,10,0,27
2018-04-02,bisexual,31,29,7,1,31
2018-04-01,bisexual,44,35,15,3,44
2018-03-31,bisexual,33,30,17,10,33
2018-03-30,bisexual,11,9,3,0,11
2018-03-29,bisexual,28,23,10,3,28
2018-03-28,bisexual,22,20,4,1,22
2018-03-27,bisexual,48,43,22,3,48
2018-03-26,bisexual,29,21,8,0,29
2018-03-25,bisexual,18,16,8,0,18
2018-03-24,bisexual,18,17,1,0,18
2018-03-23,bisexual,25,21,7,5,25
2018-03-22,bisexual,36,34,17,2,36
2018-03-21,bisexual,16,15,3,0,16
2018-03-20,bisexual,30,26,9,3,30
2018-03-19,bisexual,22,16,5,0,22
2018-03-18,bisexual,40,39,11,2,40
2018-03-17,bisexual,35,30,10,2,35
2018-03-16,bisexual,31,29,7,0,31
2018-03-15,bisexual,18,14,4,2,18
2018-03-14,bisexual,27,26,10,0,27
2018-03-13,bisexual,21,18,6,0,21
2018-03-12,bisexual,22,18,10,0,22
2018-03-11,bisexual,22,18,5,0,22
2018-03-10,bisexual,22,18,9,3,22
2018-03-09,bisexual,23,22,6,0,23
2018-03-08,bisexual,18,13,7,2,18
2018-03-07,bisexual,23,19,9,2,23
2018-03-06,bisexual,20,19,5,1,20
2018-03-05,bisexual,28,24,17,4,28
2018-03-04,bisexual,34,28,12,0,34
2018-03-03,bisexual,17,15,6,1,17
2018-03-02,bisexual,14,12,4,0,14
2018-03-01,bisexual,36,31,9,1,36
2018-02-28,bisexual,25,24,9,1,25
2018-02-27,bisexual,39,38,12,3,39
2018-02-26,bisexual,30,29,7,1,30
2018-02-25,bisexual,20,19,5,1,20
2018-02-24,bisexual,31,23,12,0,31
2018-02-23,bisexual,22,21,5,1,22
2018-02-22,bisexual,28,26,10,1,28
2018-02-21,bisexual,42,39,15,5,42
2018-02-20,bisexual,25,23,1,5,25
2018-02-19,bisexual,24,23,9,0,24
2018-02-18,bisexual,31,27,13,5,31
2018-02-17,bisexual,20,19,6,0,20
2018-02-16,bisexual,35,30,20,4,35
2018-02-15,bisexual,25,25,8,0,25
2018-02-14,bisexual,36,32,8,5,36
2018-02-13,bisexual,13,11,6,2,13
2018-02-12,bisexual,29,25,11,4,29
2018-02-11,bisexual,27,22,4,0,27
2018-02-10,bisexual,27,22,5,2,27
2018-02-09,bisexual,39,27,20,4,39
2018-02-08,bisexual,24,23,12,1,24
2018-02-07,bisexual,27,22,10,2,27
2018-02-06,bisexual,27,24,5,0,27
2018-02-05,bisexual,36,31,7,3,36
2018-02-04,bisexual,51,46,9,7,51
2018-02-03,bisexual,25,25,5,2,25
2018-02-02,bisexual,29,24,14,3,29
2018-02-01,bisexual,21,19,5,2,21
2018-01-31,bisexual,30,25,8,1,30
2018-01-30,bisexual,23,22,7,1,23
2018-01-29,bisexual,30,24,7,0,30
2018-01-28,bisexual,24,20,11,0,24
2018-01-27,bisexual,13,9,3,1,13
2018-01-26,bisexual,14,11,3,1,14
2018-01-25,bisexual,26,23,8,0,26
2018-01-24,bisexual,25,24,6,1,25
2018-01-23,bisexual,17,16,5,0,17
2018-01-22,bisexual,26,22,12,0,26
2018-01-21,bisexual,32,26,12,3,32
2018-01-20,bisexual,25,22,8,1,25
2018-01-19,bisexual,20,17,11,0,20
2018-01-18,bisexual,32,29,13,4,32
2018-01-17,bisexual,20,14,6,0,20
2018-01-16,bisexual,22,17,7,0,22
2018-01-15,bisexual,40,39,14,1,40
2018-01-14,bisexual,37,34,14,1,37
2018-01-13,bisexual,24,22,9,3,24
2018-01-12,bisexual,14,12,5,1,14
2018-01-11,bisexual,24,22,8,1,24
2018-01-10,bisexual,15,14,2,0,15
2018-01-09,bisexual,36,33,6,1,36
2018-01-08,bisexual,26,23,7,1,26
2018-01-07,bisexual,29,27,9,5,29
2018-01-06,bisexual,21,21,4,0,21
2018-01-05,bisexual,19,18,4,0,19
2018-01-04,bisexual,32,29,11,1,32
2018-01-03,bisexual,28,24,5,1,28
2018-01-02,bisexual,32,24,18,1,32
2018-01-01,bisexual,38,26,7,2,38
2017-12-31,bisexual,37,31,11,5,37
2017-12-30,bisexual,23,22,8,2,23
2017-12-29,bisexual,28,25,9,0,28
2017-12-28,bisexual,20,19,10,5,20
2017-12-27,bisexual,32,28,4,6,32
2017-12-26,bisexual,30,25,12,0,30
2017-12-25,bisexual,27,25,3,3,27
2017-12-24,bisexual,23,21,4,3,23
2017-12-23,bisexual,25,23,8,0,25
2017-12-22,bisexual,17,14,5,0,17
2017-12-21,bisexual,28,24,9,0,28
2017-12-20,bisexual,20,17,6,0,20
2017-12-19,bisexual,21,16,9,0,21
2017-12-18,bisexual,22,20,7,0,22
2017-12-17,bisexual,25,23,7,3,25
2017-12-16,bisexual,21,16,5,2,21
2017-12-15,bisexual,16,12,7,0,16
2017-12-14,bisexual,27,25,10,0,27
2017-12-13,bisexual,14,12,6,1,14
2017-12-12,bisexual,14,14,4,2,14
2017-12-11,bisexual,25,17,14,5,25
2017-12-10,bisexual,30,25,16,1,30
2017-12-09,bisexual,23,21,5,5,23
2017-12-08,bisexual,21,19,10,3,21
2017-12-07,bisexual,14,11,4,1,14
2017-12-06,bisexual,35,25,13,3,35
2017-12-05,bisexual,31,29,14,2,31
2017-12-04,bisexual,35,34,4,2,35
2017-12-03,bisexual,30,28,9,2,30
2017-12-02,bisexual,24,23,12,0,24
2017-12-01,bisexual,23,21,7,0,23
2017-11-30,bisexual,26,25,10,0,26
2017-11-29,bisexual,29,28,15,2,29
2017-11-28,bisexual,20,18,7,2,20
2017-11-27,bisexual,20,17,10,0,20
2017-11-26,bisexual,37,33,12,1,37
2017-11-25,bisexual,23,21,8,5,23
2017-11-24,bisexual,21,19,15,0,21
2017-11-23,bisexual,18,17,5,0,18
2017-11-22,bisexual,13,12,2,0,13
2017-11-21,bisexual,14,14,4,3,14
2017-11-20,bisexual,13,11,3,0,13
2017-11-19,bisexual,28,28,12,1,28
2017-11-18,bisexual,12,11,2,1,12
2017-11-17,bisexual,17,16,3,0,17
2017-11-16,bisexual,21,17,8,2,21
2017-11-15,bisexual,23,18,10,5,23
2017-11-14,bisexual,19,19,10,1,19
2017-11-13,bisexual,22,20,7,0,22
2017-11-12,bisexual,23,19,9,2,23
2017-11-11,bisexual,21,19,7,0,21
2017-11-10,bisexual,24,23,4,3,24
2017-11-09,bisexual,20,19,3,0,20
2017-11-08,bisexual,24,14,11,1,24
2017-11-07,bisexual,20,18,3,2,20
2017-11-06,bisexual,32,30,9,4,32
2017-11-05,bisexual,33,30,9,2,33
2017-11-04,bisexual,30,28,11,3,30
2017-11-03,bisexual,20,19,4,1,20
2017-11-02,bisexual,15,14,4,2,15
2017-11-01,bisexual,12,11,3,2,12
2017-10-31,bisexual,24,24,14,0,24
2017-10-30,bisexual,17,14,9,0,17
2017-10-29,bisexual,24,17,7,2,24
2017-10-28,bisexual,17,11,2,3,17
2017-10-27,bisexual,20,20,6,2,20
2017-10-26,bisexual,20,17,12,0,20
2017-10-25,bisexual,25,21,5,2,25
2017-10-24,bisexual,16,16,7,0,16
2017-10-23,bisexual,35,35,10,5,35
2017-10-22,bisexual,21,17,11,3,21
2017-10-21,bisexual,26,25,5,1,26
2017-10-20,bisexual,22,20,7,4,22
2017-10-19,bisexual,15,13,4,4,15
2017-10-18,bisexual,24,21,5,0,24
2017-10-17,bisexual,23,21,3,3,23
2017-10-16,bisexual,22,20,7,1,22
2017-10-15,bisexual,28,24,10,3,28
2017-10-14,bisexual,16,16,10,4,16
2017-10-13,bisexual,26,24,7,0,26
2017-10-12,bisexual,22,17,3,1,22
2017-10-11,bisexual,21,13,13,2,21
2017-10-10,bisexual,26,23,14,2,26
2017-10-09,bisexual,22,16,7,0,22
2017-10-08,bisexual,32,29,8,6,32
2017-10-07,bisexual,17,15,8,1,17
2017-10-06,bisexual,17,16,4,0,17
2017-10-05,bisexual,11,10,2,1,11
2017-10-04,bisexual,26,22,11,0,26
2017-10-03,bisexual,26,24,2,1,26
2017-10-02,bisexual,19,16,10,1,19
2017-10-01,bisexual,28,27,14,2,28
2017-09-30,bisexual,12,11,3,1,12
2017-09-29,bisexual,15,12,4,0,15
2017-09-28,bisexual,17,14,7,0,17
2017-09-27,bisexual,15,12,10,3,15
2017-09-26,bisexual,21,18,14,1,21
2017-09-25,bisexual,29,27,5,2,29
2017-09-24,bisexual,29,27,3,2,29
2017-09-23,bisexual,24,22,5,2,24
2017-09-22,bisexual,18,17,5,1,18
2017-09-21,bisexual,9,8,4,5,9
2017-09-20,bisexual,25,23,12,0,25
2017-09-19,bisexual,23,21,8,6,23
2017-09-18,bisexual,18,17,5,1,18
2017-09-17,bisexual,18,17,4,0,18
2017-09-16,bisexual,27,23,3,6,27
2017-09-15,bisexual,31,29,16,2,31
2017-09-14,bisexual,21,20,10,0,21
2017-09-13,bisexual,26,24,8,3,26
2017-09-12,bisexual,20,17,7,3,20
2017-09-11,bisexual,16,12,6,0,16
2017-09-10,bisexual,20,19,2,0,20
2017-09-09,bisexual,17,13,10,0,17
