date,tag,count,count_gay,count_straight,count_aroace,count_polysexual
2019-04-24,aromantic,3,0,0,3,0
2019-04-23,aromantic,2,0,0,2,0
2019-04-22,aromantic,2,2,1,2,2
2019-04-21,aromantic,1,0,0,1,0
2019-04-19,aromantic,1,0,0,1,0
2019-04-18,aromantic,2,0,0,2,0
2019-04-17,aromantic,1,1,1,1,1
2019-04-16,aromantic,2,1,0,2,0
2019-04-14,aromantic,4,3,2,4,0
2019-04-12,aromantic,2,0,0,2,0
2019-04-11,aromantic,1,0,0,1,0
2019-04-10,aromantic,1,1,0,1,0
2019-04-09,aromantic,6,2,0,6,0
2019-04-08,aromantic,1,0,0,1,0
2019-04-07,aromantic,3,2,0,3,0
2019-04-06,aromantic,1,0,0,1,0
2019-04-05,aromantic,5,1,1,5,0
2019-04-03,aromantic,4,2,0,4,2
2019-04-02,aromantic,2,0,2,2,0
2019-03-31,aromantic,3,1,0,3,0
2019-03-30,aromantic,2,2,0,2,0
2019-03-28,aromantic,1,1,1,1,0
2019-03-25,aromantic,5,1,1,5,0
2019-03-24,aromantic,2,0,0,2,0
2019-03-23,aromantic,5,3,0,5,0
2019-03-22,aromantic,2,0,2,2,0
2019-03-20,aromantic,4,2,1,4,0
2019-03-19,aromantic,1,1,0,1,0
2019-03-18,aromantic,1,1,1,1,1
2019-03-16,aromantic,1,0,0,1,1
2019-03-15,aromantic,2,1,1,2,0
2019-03-14,aromantic,2,1,0,2,0
2019-03-13,aromantic,1,1,0,1,0
2019-03-12,aromantic,6,1,1,6,1
2019-03-11,aromantic,1,1,0,1,0
2019-03-10,aromantic,1,1,1,1,1
2019-03-09,aromantic,6,3,0,6,0
2019-03-08,aromantic,1,0,0,1,0
2019-03-06,aromantic,3,2,1,3,1
2019-03-05,aromantic,2,2,0,2,0
2019-03-04,aromantic,1,1,0,1,0
2019-03-03,aromantic,1,1,0,1,0
2019-03-02,aromantic,2,0,0,2,2
2019-03-01,aromantic,1,1,0,1,0
2019-02-28,aromantic,2,0,0,2,0
2019-02-27,aromantic,5,0,2,5,1
2019-02-26,aromantic,1,1,0,1,0
2019-02-24,aromantic,1,1,0,1,0
2019-02-23,aromantic,20,1,0,20,4
2019-02-21,aromantic,5,3,0,5,1
2019-02-20,aromantic,1,1,0,1,0
2019-02-19,aromantic,5,4,1,5,1
2019-02-18,aromantic,2,0,0,2,0
2019-02-17,aromantic,4,1,0,4,0
2019-02-16,aromantic,1,1,0,1,0
2019-02-15,aromantic,12,1,2,12,0
2019-02-14,aromantic,6,2,0,6,0
2019-02-13,aromantic,3,0,0,3,0
2019-02-12,aromantic,5,1,0,5,0
2019-02-11,aromantic,2,0,0,2,0
2019-02-10,aromantic,1,0,0,1,0
2019-02-09,aromantic,10,1,8,10,0
2019-02-08,aromantic,1,1,0,1,1
2019-02-06,aromantic,1,1,0,1,1
2019-02-05,aromantic,6,3,2,6,0
2019-02-04,aromantic,8,8,1,8,1
2019-02-03,aromantic,2,2,0,2,1
2019-02-01,aromantic,1,0,0,1,1
2019-01-31,aromantic,1,1,0,1,0
2019-01-29,aromantic,3,3,0,3,0
2019-01-28,aromantic,4,0,0,4,0
2019-01-27,aromantic,2,2,1,2,0
2019-01-26,aromantic,1,0,0,1,0
2019-01-25,aromantic,1,0,0,1,0
2019-01-23,aromantic,1,1,1,1,0
2019-01-22,aromantic,1,1,1,1,0
2019-01-21,aromantic,2,1,1,2,0
2019-01-20,aromantic,2,1,0,2,0
2019-01-18,aromantic,1,1,0,1,0
2019-01-16,aromantic,1,0,1,1,0
2019-01-15,aromantic,1,1,1,1,0
2019-01-14,aromantic,1,1,0,1,0
2019-01-12,aromantic,1,1,0,1,0
2019-01-11,aromantic,1,0,0,1,0
2019-01-10,aromantic,2,0,2,2,0
2019-01-09,aromantic,1,1,1,1,1
2019-01-08,aromantic,3,3,0,3,0
2019-01-07,aromantic,3,1,0,3,0
2019-01-06,aromantic,2,0,0,2,0
2019-01-04,aromantic,3,2,0,3,0
2019-01-03,aromantic,1,1,1,1,0
2019-01-02,aromantic,3,2,2,3,2
2019-01-01,aromantic,1,1,0,1,0
2018-12-31,aromantic,3,2,1,3,0
2018-12-30,aromantic,5,4,0,5,1
2018-12-29,aromantic,1,1,1,1,0
2018-12-28,aromantic,1,0,1,1,0
2018-12-27,aromantic,4,0,0,4,0
2018-12-26,aromantic,3,1,1,3,0
2018-12-25,aromantic,2,0,1,2,1
2018-12-24,aromantic,2,2,0,2,0
2018-12-22,aromantic,3,0,0,3,0
2018-12-21,aromantic,2,2,0,2,0
2018-12-20,aromantic,1,1,1,1,0
2018-12-19,aromantic,1,0,0,1,0
2018-12-18,aromantic,3,2,1,3,0
2018-12-17,aromantic,4,3,1,4,1
2018-12-16,aromantic,1,1,0,1,0
2018-12-15,aromantic,3,2,1,3,1
2018-12-14,aromantic,2,2,0,2,1
2018-12-13,aromantic,1,0,0,1,0
2018-12-11,aromantic,2,0,0,2,1
2018-12-10,aromantic,1,0,0,1,0
2018-12-09,aromantic,6,2,0,6,0
2018-12-07,aromantic,1,1,0,1,0
2018-12-05,aromantic,7,4,5,7,0
2018-12-04,aromantic,5,0,1,5,1
2018-12-03,aromantic,2,2,0,2,0
2018-11-30,aromantic,1,1,0,1,1
2018-11-29,aromantic,2,2,0,2,0
2018-11-28,aromantic,1,0,0,1,0
2018-11-27,aromantic,1,0,0,1,0
2018-11-26,aromantic,2,1,1,2,0
2018-11-25,aromantic,6,3,2,6,0
2018-11-24,aromantic,6,6,3,6,2
2018-11-23,aromantic,1,0,1,1,0
2018-11-22,aromantic,1,1,1,1,1
2018-11-21,aromantic,1,0,0,1,0
2018-11-20,aromantic,6,2,0,6,0
2018-11-19,aromantic,1,1,0,1,0
2018-11-18,aromantic,3,1,2,3,0
2018-11-17,aromantic,4,2,0,4,2
2018-11-15,aromantic,1,0,0,1,0
2018-11-14,aromantic,4,4,0,4,1
2018-11-13,aromantic,1,1,1,1,1
2018-11-12,aromantic,1,0,0,1,0
2018-11-11,aromantic,3,3,1,3,0
2018-11-09,aromantic,2,0,0,2,0
2018-11-07,aromantic,2,0,0,2,0
2018-11-06,aromantic,2,0,0,2,0
2018-11-05,aromantic,2,2,0,2,0
2018-11-04,aromantic,4,2,2,4,0
2018-11-01,aromantic,2,1,0,2,0
2018-10-31,aromantic,2,2,0,2,0
2018-10-30,aromantic,3,2,1,3,1
2018-10-29,aromantic,1,1,0,1,1
2018-10-27,aromantic,2,1,0,2,1
2018-10-26,aromantic,2,0,0,2,0
2018-10-25,aromantic,1,1,0,1,0
2018-10-24,aromantic,5,3,0,5,1
2018-10-23,aromantic,3,1,1,3,1
2018-10-22,aromantic,1,1,0,1,0
2018-10-21,aromantic,1,1,0,1,0
2018-10-20,aromantic,5,5,1,5,0
2018-10-17,aromantic,2,1,1,2,1
2018-10-16,aromantic,3,1,1,3,1
2018-10-15,aromantic,1,1,0,1,0
2018-10-14,aromantic,2,2,0,2,0
2018-10-13,aromantic,2,1,0,2,0
2018-10-11,aromantic,2,2,0,2,1
2018-10-10,aromantic,6,4,1,6,3
2018-10-07,aromantic,2,2,0,2,0
2018-10-06,aromantic,1,1,0,1,0
2018-10-02,aromantic,6,3,2,6,3
2018-10-01,aromantic,2,1,2,2,1
2018-09-30,aromantic,1,1,0,1,1
2018-09-29,aromantic,1,0,0,1,0
2018-09-28,aromantic,2,2,0,2,0
2018-09-27,aromantic,2,2,1,2,0
2018-09-26,aromantic,3,1,0,3,1
2018-09-23,aromantic,2,0,0,2,0
2018-09-22,aromantic,4,2,1,4,0
2018-09-21,aromantic,1,1,0,1,1
2018-09-20,aromantic,3,2,1,3,0
2018-09-19,aromantic,1,0,0,1,1
2018-09-17,aromantic,1,1,0,1,0
2018-09-16,aromantic,2,1,0,2,0
2018-09-14,aromantic,2,0,0,2,0
2018-09-13,aromantic,2,2,0,2,0
2018-09-11,aromantic,2,0,0,2,1
2018-09-10,aromantic,1,0,0,1,0
2018-09-09,aromantic,1,1,0,1,0
2018-09-08,aromantic,2,1,1,2,0
2018-09-07,aromantic,3,2,0,3,0
2018-09-05,aromantic,2,0,0,2,0
2018-09-02,aromantic,1,1,1,1,0
2018-09-01,aromantic,2,2,2,2,0
2018-08-31,aromantic,6,1,0,6,0
2018-08-29,aromantic,2,0,0,2,0
2018-08-28,aromantic,2,0,2,2,0
2018-08-27,aromantic,4,1,2,4,0
2018-08-26,aromantic,1,1,1,1,0
2018-08-25,aromantic,2,0,0,2,2
2018-08-24,aromantic,6,2,0,6,3
2018-08-23,aromantic,1,1,0,1,0
2018-08-21,aromantic,1,1,0,1,0
2018-08-20,aromantic,1,1,0,1,0
2018-08-19,aromantic,1,0,1,1,0
2018-08-18,aromantic,1,1,0,1,0
2018-08-17,aromantic,3,3,0,3,0
2018-08-16,aromantic,2,1,0,2,0
2018-08-15,aromantic,1,0,0,1,0
2018-08-14,aromantic,1,0,0,1,0
2018-08-13,aromantic,2,1,0,2,0
2018-08-12,aromantic,1,0,0,1,0
2018-08-11,aromantic,1,0,0,1,0
2018-08-10,aromantic,1,1,0,1,0
2018-08-09,aromantic,5,3,0,5,1
2018-08-08,aromantic,3,3,1,3,0
2018-08-07,aromantic,2,2,0,2,0
2018-08-06,aromantic,6,4,0,6,1
2018-08-05,aromantic,2,1,0,2,0
2018-08-04,aromantic,1,1,0,1,0
2018-08-02,aromantic,7,3,2,7,0
2018-07-31,aromantic,2,2,0,2,2
2018-07-29,aromantic,3,2,0,3,0
2018-07-28,aromantic,6,2,1,6,0
2018-07-27,aromantic,1,1,1,1,1
2018-07-26,aromantic,2,0,2,2,0
2018-07-25,aromantic,7,5,0,7,0
2018-07-23,aromantic,1,1,0,1,0
2018-07-22,aromantic,1,1,0,1,0
2018-07-21,aromantic,2,0,0,2,0
2018-07-19,aromantic,3,1,1,3,2
2018-07-18,aromantic,2,1,1,2,1
2018-07-17,aromantic,1,1,0,1,0
2018-07-16,aromantic,1,0,1,1,1
2018-07-15,aromantic,2,1,0,2,0
2018-07-14,aromantic,1,0,0,1,0
2018-07-13,aromantic,2,1,0,2,0
2018-07-12,aromantic,1,0,0,1,0
2018-07-10,aromantic,3,1,0,3,1
2018-07-09,aromantic,2,1,1,2,1
2018-07-03,aromantic,1,0,0,1,1
2018-07-02,aromantic,4,1,0,4,0
2018-07-01,aromantic,2,0,2,2,0
2018-06-30,aromantic,3,1,0,3,1
2018-06-29,aromantic,2,1,1,2,1
2018-06-28,aromantic,3,0,0,3,0
2018-06-27,aromantic,1,0,0,1,0
2018-06-25,aromantic,1,1,0,1,0
2018-06-24,aromantic,5,2,0,5,2
2018-06-23,aromantic,1,0,0,1,0
2018-06-22,aromantic,4,2,0,4,0
2018-06-21,aromantic,1,1,0,1,1
2018-06-18,aromantic,1,0,0,1,0
2018-06-16,aromantic,3,3,0,3,2
2018-06-15,aromantic,4,2,1,4,1
2018-06-14,aromantic,1,0,0,1,1
2018-06-13,aromantic,2,2,1,2,0
2018-06-12,aromantic,1,0,0,1,0
2018-06-11,aromantic,2,0,0,2,0
2018-06-10,aromantic,2,0,1,2,0
2018-06-09,aromantic,4,2,0,4,2
2018-06-08,aromantic,2,2,0,2,0
2018-06-07,aromantic,4,3,0,4,1
2018-06-06,aromantic,8,2,1,8,1
2018-06-04,aromantic,2,0,0,2,0
2018-06-03,aromantic,4,2,2,4,1
2018-06-01,aromantic,3,2,2,3,1
2018-05-30,aromantic,2,2,0,2,0
2018-05-29,aromantic,4,1,2,4,1
2018-05-28,aromantic,2,0,0,2,0
2018-05-27,aromantic,3,0,2,3,0
2018-05-26,aromantic,3,2,0,3,0
2018-05-25,aromantic,2,0,0,2,0
2018-05-24,aromantic,1,0,0,1,0
2018-05-23,aromantic,2,2,2,2,0
2018-05-22,aromantic,1,1,1,1,0
2018-05-21,aromantic,4,4,0,4,0
2018-05-20,aromantic,2,0,0,2,0
2018-05-19,aromantic,1,0,0,1,0
2018-05-18,aromantic,2,2,1,2,2
2018-05-17,aromantic,2,2,0,2,0
2018-05-16,aromantic,2,2,0,2,1
2018-05-15,aromantic,2,0,0,2,0
2018-05-11,aromantic,2,1,1,2,0
2018-05-10,aromantic,2,0,0,2,0
2018-05-08,aromantic,4,2,1,4,1
2018-05-07,aromantic,1,1,1,1,0
2018-05-05,aromantic,1,0,0,1,0
2018-05-04,aromantic,4,1,2,4,0
2018-05-03,aromantic,2,1,1,2,1
2018-05-01,aromantic,4,1,1,4,0
2018-04-30,aromantic,1,1,0,1,0
2018-04-29,aromantic,2,2,0,2,0
2018-04-28,aromantic,1,1,0,1,0
2018-04-27,aromantic,1,1,1,1,1
2018-04-26,aromantic,1,1,0,1,0
2018-04-25,aromantic,3,2,0,3,1
2018-04-23,aromantic,2,1,2,2,0
2018-04-22,aromantic,3,1,0,3,1
2018-04-18,aromantic,1,0,0,1,0
2018-04-17,aromantic,1,1,0,1,0
2018-04-16,aromantic,6,3,0,6,1
2018-04-15,aromantic,2,1,0,2,1
2018-04-14,aromantic,1,1,0,1,0
2018-04-12,aromantic,3,1,0,3,1
2018-04-11,aromantic,1,1,0,1,0
2018-04-10,aromantic,1,0,0,1,0
2018-04-09,aromantic,3,1,0,3,1
2018-04-08,aromantic,5,1,0,5,0
2018-04-06,aromantic,1,1,1,1,1
2018-04-04,aromantic,2,2,0,2,0
2018-04-03,aromantic,3,0,1,3,0
2018-04-02,aromantic,1,1,0,1,0
2018-04-01,aromantic,4,2,1,4,0
2018-03-29,aromantic,1,1,0,1,0
2018-03-28,aromantic,1,1,0,1,1
2018-03-27,aromantic,1,1,0,1,0
2018-03-25,aromantic,8,3,0,8,0
2018-03-23,aromantic,2,2,2,2,2
2018-03-22,aromantic,1,1,1,1,0
2018-03-21,aromantic,1,1,0,1,0
2018-03-20,aromantic,3,3,0,3,1
2018-03-19,aromantic,2,2,0,2,1
2018-03-17,aromantic,2,1,0,2,0
2018-03-11,aromantic,2,2,1,2,0
2018-03-09,aromantic,3,2,2,3,0
2018-03-07,aromantic,2,1,0,2,0
2018-03-05,aromantic,1,1,0,1,0
2018-03-03,aromantic,1,1,0,1,0
2018-02-28,aromantic,2,0,1,2,0
2018-02-26,aromantic,4,4,0,4,1
2018-02-25,aromantic,3,2,2,3,1
2018-02-24,aromantic,2,2,0,2,0
2018-02-23,aromantic,1,1,1,1,0
2018-02-22,aromantic,4,2,0,4,0
2018-02-21,aromantic,6,3,0,6,2
2018-02-20,aromantic,2,0,0,2,0
2018-02-19,aromantic,4,3,1,4,0
2018-02-18,aromantic,4,3,0,4,0
2018-02-17,aromantic,7,3,1,7,0
2018-02-16,aromantic,1,0,0,1,0
2018-02-15,aromantic,4,0,0,4,0
2018-02-14,aromantic,11,7,2,11,5
2018-02-13,aromantic,4,2,2,4,0
2018-02-11,aromantic,1,0,0,1,0
2018-02-10,aromantic,2,0,0,2,0
2018-02-09,aromantic,1,1,1,1,1
2018-02-08,aromantic,8,2,0,8,0
2018-02-07,aromantic,2,2,0,2,0
2018-02-05,aromantic,1,0,0,1,0
2018-02-04,aromantic,2,2,2,2,0
2018-02-02,aromantic,2,2,1,2,1
2018-01-31,aromantic,1,1,0,1,1
2018-01-30,aromantic,4,3,0,4,1
2018-01-29,aromantic,1,0,0,1,0
2018-01-26,aromantic,1,1,1,1,0
2018-01-24,aromantic,1,0,0,1,1
2018-01-23,aromantic,4,0,0,4,0
2018-01-21,aromantic,4,2,0,4,0
2018-01-20,aromantic,1,0,0,1,0
2018-01-19,aromantic,2,0,0,2,0
2018-01-18,aromantic,1,1,1,1,1
2018-01-17,aromantic,2,2,0,2,0
2018-01-16,aromantic,2,0,0,2,0
2018-01-15,aromantic,1,0,1,1,0
2018-01-14,aromantic,1,1,0,1,0
2018-01-13,aromantic,2,2,0,2,0
2018-01-12,aromantic,2,1,1,2,0
2018-01-10,aromantic,3,3,0,3,0
2018-01-09,aromantic,1,0,0,1,0
2018-01-08,aromantic,1,0,0,1,1
2018-01-07,aromantic,3,2,0,3,0
2018-01-06,aromantic,1,1,0,1,0
2018-01-02,aromantic,1,1,1,1,1
2018-01-01,aromantic,4,3,4,4,2
2017-12-31,aromantic,2,2,0,2,0
2017-12-29,aromantic,3,0,0,3,0
2017-12-28,aromantic,1,1,1,1,0
2017-12-27,aromantic,5,2,0,5,4
2017-12-26,aromantic,2,1,1,2,0
2017-12-25,aromantic,3,1,1,3,0
2017-12-24,aromantic,2,0,1,2,0
2017-12-23,aromantic,1,0,0,1,0
2017-12-22,aromantic,3,1,2,3,0
2017-12-21,aromantic,1,0,1,1,0
2017-12-20,aromantic,1,1,1,1,0
2017-12-19,aromantic,2,0,1,2,0
2017-12-18,aromantic,2,2,1,2,0
2017-12-17,aromantic,2,1,1,2,0
2017-12-16,aromantic,2,1,1,2,1
2017-12-15,aromantic,2,1,1,2,0
2017-12-14,aromantic,1,1,0,1,0
2017-12-13,aromantic,1,0,1,1,0
2017-12-12,aromantic,2,1,1,2,1
2017-12-11,aromantic,2,1,1,2,0
2017-12-10,aromantic,2,0,1,2,0
2017-12-09,aromantic,2,0,1,2,0
2017-12-08,aromantic,2,1,1,2,0
2017-12-06,aromantic,3,2,1,3,0
2017-12-05,aromantic,1,0,1,1,0
2017-12-04,aromantic,3,0,3,3,0
2017-12-03,aromantic,2,1,0,2,0
2017-12-02,aromantic,1,0,1,1,0
2017-12-01,aromantic,2,1,1,2,1
2017-11-27,aromantic,2,2,0,2,0
2017-11-26,aromantic,2,2,2,2,0
2017-11-23,aromantic,1,1,0,1,0
2017-11-19,aromantic,4,1,0,4,0
2017-11-15,aromantic,1,1,0,1,0
2017-11-12,aromantic,1,0,0,1,0
2017-11-11,aromantic,1,0,0,1,0
2017-11-09,aromantic,1,0,0,1,0
2017-11-08,aromantic,1,1,1,1,0
2017-11-05,aromantic,2,0,0,2,0
2017-11-03,aromantic,4,2,0,4,0
2017-11-02,aromantic,1,0,0,1,0
2017-10-30,aromantic,1,1,0,1,0
2017-10-29,aromantic,2,1,0,2,0
2017-10-28,aromantic,5,0,0,5,0
2017-10-25,aromantic,2,2,0,2,0
2017-10-24,aromantic,3,1,1,3,0
2017-10-23,aromantic,2,1,0,2,1
2017-10-21,aromantic,7,0,3,7,0
2017-10-19,aromantic,3,3,0,3,1
2017-10-17,aromantic,2,2,0,2,2
2017-10-16,aromantic,6,2,1,6,0
2017-10-15,aromantic,2,1,1,2,1
2017-10-14,aromantic,2,1,1,2,2
2017-10-13,aromantic,1,1,0,1,0
2017-10-08,aromantic,7,4,0,7,2
2017-10-03,aromantic,2,2,1,2,0
2017-10-02,aromantic,2,0,1,2,0
2017-10-01,aromantic,3,2,0,3,0
2017-09-30,aromantic,1,1,1,1,0
2017-09-29,aromantic,1,1,1,1,1
2017-09-28,aromantic,1,0,0,1,0
2017-09-25,aromantic,3,2,0,3,1
2017-09-24,aromantic,2,2,0,2,2
2017-09-23,aromantic,2,0,0,2,0
2017-09-22,aromantic,4,0,1,4,0
2017-09-21,aromantic,1,1,1,1,1
2017-09-20,aromantic,4,1,1,4,0
2017-09-19,aromantic,3,3,0,3,0
2017-09-18,aromantic,3,3,0,3,0
2017-09-15,aromantic,2,1,1,2,0
2017-09-14,aromantic,1,1,0,1,0
2017-09-13,aromantic,2,2,2,2,2
2017-09-11,aromantic,2,2,1,2,0
2017-09-10,aromantic,2,1,1,2,0
2017-09-09,aromantic,1,1,0,1,0
2017-09-08,aromantic,1,0,0,1,0
2017-09-05,aromantic,1,1,0,1,0
2017-09-04,aromantic,3,1,1,3,0
2017-09-03,aromantic,4,1,1,4,1
2017-09-01,aromantic,1,0,0,1,0
2017-08-30,aromantic,1,1,0,1,0
2017-08-28,aromantic,3,1,0,3,0
2017-08-27,aromantic,2,1,0,2,0
2017-08-26,aromantic,1,1,0,1,0
2017-08-24,aromantic,1,0,0,1,1
2017-08-23,aromantic,1,0,1,1,0
2017-08-21,aromantic,1,0,0,1,0
2017-08-20,aromantic,3,2,0,3,2
2017-08-19,aromantic,1,1,1,1,1
2017-08-18,aromantic,2,2,0,2,0
2017-08-16,aromantic,3,2,1,3,1
2017-08-15,aromantic,1,0,1,1,1
2017-08-11,aromantic,1,0,0,1,0
2017-08-10,aromantic,2,2,0,2,0
2017-08-08,aromantic,1,1,1,1,1
2017-08-07,aromantic,3,2,1,3,0
2017-08-06,aromantic,3,3,0,3,0
2017-08-03,aromantic,2,1,0,2,1
2017-08-02,aromantic,2,2,0,2,2
2017-08-01,aromantic,3,0,2,3,0
2017-07-31,aromantic,1,1,0,1,1
2017-07-30,aromantic,1,0,1,1,0
2017-07-29,aromantic,1,1,0,1,0
2017-07-28,aromantic,2,1,1,2,0
2017-07-27,aromantic,2,2,0,2,0
2017-07-26,aromantic,1,1,0,1,0
2017-07-25,aromantic,3,2,1,3,1
2017-07-24,aromantic,3,1,0,3,0
2017-07-23,aromantic,1,1,1,1,0
2017-07-22,aromantic,4,1,0,4,3
2017-07-21,aromantic,1,1,0,1,0
2017-07-18,aromantic,2,2,0,2,0
2017-07-17,aromantic,3,1,0,3,1
2017-07-15,aromantic,3,3,0,3,1
2017-07-14,aromantic,1,1,0,1,0
2017-07-13,aromantic,4,1,0,4,0
2017-07-12,aromantic,1,1,0,1,0
2017-07-09,aromantic,3,1,1,3,0
2017-07-08,aromantic,2,1,0,2,1
2017-07-07,aromantic,1,1,0,1,0
2017-07-06,aromantic,1,1,0,1,0
2017-07-05,aromantic,2,1,1,2,2
2017-07-03,aromantic,1,1,0,1,0
2017-07-02,aromantic,2,2,0,2,0
2017-07-01,aromantic,2,2,1,2,0
2017-06-30,aromantic,6,3,1,6,0
2017-06-29,aromantic,2,0,0,2,0
2017-06-28,aromantic,4,1,0,4,0
2017-06-26,aromantic,1,1,0,1,1
2017-06-25,aromantic,1,1,0,1,0
2017-06-23,aromantic,3,2,0,3,0
2017-06-21,aromantic,2,0,1,2,0
2017-06-20,aromantic,1,1,0,1,1
2017-06-19,aromantic,2,1,1,2,0
2017-06-18,aromantic,2,1,2,2,0
2017-06-17,aromantic,3,2,0,3,0
2017-06-16,aromantic,1,0,1,1,0
2017-06-15,aromantic,5,4,1,5,0
2017-06-14,aromantic,1,1,0,1,0
2017-06-13,aromantic,3,3,2,3,2
2017-06-12,aromantic,6,3,0,6,0
2017-06-11,aromantic,4,3,2,4,1
2017-06-10,aromantic,2,2,0,2,2
2017-06-09,aromantic,3,2,0,3,1
2017-06-08,aromantic,2,2,1,2,1
2017-06-05,aromantic,1,0,1,1,0
2017-06-03,aromantic,1,1,1,1,0
2017-06-01,aromantic,2,1,0,2,0
2017-05-31,aromantic,2,0,0,2,0
2017-05-30,aromantic,3,3,1,3,1
2017-05-29,aromantic,2,1,0,2,0
2017-05-28,aromantic,1,0,1,1,0
2017-05-27,aromantic,1,1,0,1,1
2017-05-26,aromantic,5,1,0,5,0
2017-05-25,aromantic,3,3,0,3,0
2017-05-22,aromantic,3,2,0,3,0
2017-05-21,aromantic,2,2,1,2,0
2017-05-20,aromantic,5,3,0,5,0
2017-05-19,aromantic,4,2,0,4,0
2017-05-18,aromantic,1,0,0,1,0
2017-05-16,aromantic,4,3,3,4,2
2017-05-15,aromantic,2,1,2,2,1
2017-05-14,aromantic,4,1,0,4,1
2017-05-13,aromantic,2,2,0,2,0
2017-05-11,aromantic,1,1,0,1,0
2017-05-09,aromantic,1,0,0,1,0
2017-05-08,aromantic,2,2,1,2,0
2017-05-06,aromantic,1,1,1,1,0
2017-05-05,aromantic,1,0,1,1,0
2017-05-03,aromantic,5,1,2,5,2
2017-05-02,aromantic,6,5,1,6,0
2017-05-01,aromantic,5,4,3,5,2
2017-04-30,aromantic,3,2,0,3,1
2017-04-29,aromantic,1,1,0,1,0
2017-04-28,aromantic,2,1,0,2,0
2017-04-27,aromantic,3,3,0,3,0
2017-04-26,aromantic,3,1,1,3,0
2017-04-25,aromantic,2,2,0,2,1
2017-04-23,aromantic,9,2,4,9,0
2017-04-22,aromantic,3,3,0,3,0
2017-04-21,aromantic,5,4,2,5,1
2017-04-20,aromantic,3,0,2,3,0
2017-04-19,aromantic,5,3,1,5,0
2017-04-18,aromantic,6,2,0,6,1
2017-04-17,aromantic,5,5,0,5,2
2017-04-16,aromantic,3,1,1,3,0
2017-04-15,aromantic,5,2,1,5,0
2017-04-13,aromantic,2,1,1,2,0
2017-04-11,aromantic,1,0,0,1,0
2017-04-10,aromantic,3,2,1,3,0
2017-04-09,aromantic,4,1,2,4,0
2017-04-07,aromantic,2,1,2,2,1
2017-04-06,aromantic,1,1,1,1,1
2017-04-04,aromantic,6,3,2,6,0
2017-04-03,aromantic,2,2,0,2,0
2017-03-31,aromantic,2,2,0,2,0
2017-03-28,aromantic,4,2,3,4,0
2017-03-27,aromantic,3,0,1,3,1
2017-03-26,aromantic,1,0,1,1,0
2017-03-25,aromantic,1,0,0,1,0
2017-03-23,aromantic,1,1,0,1,0
2017-03-22,aromantic,1,0,1,1,0
2017-03-21,aromantic,2,0,1,2,0
2017-03-20,aromantic,4,1,2,4,0
2017-03-19,aromantic,3,3,0,3,0
2017-03-18,aromantic,2,2,1,2,1
2017-03-17,aromantic,1,0,1,1,0
2017-03-16,aromantic,2,0,1,2,0
2017-03-15,aromantic,2,0,1,2,0
2017-03-14,aromantic,3,1,2,3,0
2017-03-13,aromantic,2,1,1,2,0
2017-03-12,aromantic,1,1,0,1,0
2017-03-11,aromantic,3,0,1,3,0
2017-03-09,aromantic,1,0,1,1,0
2017-03-07,aromantic,1,0,0,1,0
2017-03-06,aromantic,3,2,1,3,0
2017-03-05,aromantic,1,1,0,1,0
2017-03-04,aromantic,2,2,0,2,2
2017-03-03,aromantic,1,0,1,1,0
2017-03-02,aromantic,2,0,1,2,0
2017-02-28,aromantic,2,1,0,2,0
2017-02-27,aromantic,9,3,1,9,0
2017-02-26,aromantic,2,0,1,2,0
2017-02-25,aromantic,1,0,0,1,0
2017-02-23,aromantic,2,1,1,2,0
2017-02-22,aromantic,2,0,0,2,0
2017-02-21,aromantic,4,3,3,4,1
2017-02-20,aromantic,3,1,0,3,0
2017-02-19,aromantic,5,3,1,5,2
2017-02-17,aromantic,2,1,0,2,1
2017-02-16,aromantic,7,6,3,7,2
2017-02-15,aromantic,12,7,2,12,0
2017-02-14,aromantic,3,2,0,3,0
2017-02-13,aromantic,4,2,1,4,1
2017-02-12,aromantic,5,2,1,5,1
2017-02-11,aromantic,3,0,1,3,0
2017-02-09,aromantic,2,0,1,2,0
2017-02-08,aromantic,2,2,0,2,0
2017-02-06,aromantic,1,0,1,1,0
2017-02-05,aromantic,3,0,1,3,0
2017-02-04,aromantic,1,1,0,1,0
2017-02-03,aromantic,2,1,2,2,0
2017-02-02,aromantic,1,1,0,1,0
2017-02-01,aromantic,1,1,0,1,1
2017-01-30,aromantic,3,1,0,3,0
2017-01-29,aromantic,1,0,0,1,0
2017-01-28,aromantic,6,3,2,6,0
2017-01-27,aromantic,1,1,1,1,1
2017-01-25,aromantic,2,2,0,2,1
2017-01-23,aromantic,2,1,1,2,0
2017-01-21,aromantic,1,1,0,1,0
2017-01-20,aromantic,3,0,1,3,0
2017-01-18,aromantic,2,1,0,2,0
2017-01-17,aromantic,2,0,0,2,0
2017-01-16,aromantic,1,0,0,1,0
2017-01-15,aromantic,1,1,0,1,0
2017-01-12,aromantic,4,2,0,4,0
2017-01-11,aromantic,1,1,0,1,1
2017-01-10,aromantic,2,0,0,2,0
2017-01-09,aromantic,1,1,1,1,1
2017-01-08,aromantic,1,1,0,1,0
2017-01-07,aromantic,4,1,0,4,0
2017-01-06,aromantic,2,1,0,2,1
2017-01-05,aromantic,3,0,1,3,0
2017-01-03,aromantic,3,0,0,3,0
2017-01-02,aromantic,1,1,0,1,0
2016-12-31,aromantic,6,4,1,6,0
