date,tag,count,count_gay,count_straight,count_aroace,count_polysexual
2021-02-26,m/m,2159,2159,255,11,23
2021-02-25,m/m,2165,2165,212,12,37
2021-02-24,m/m,2342,2342,273,14,42
2021-02-23,m/m,2569,2569,309,17,48
2021-02-22,m/m,2814,2814,277,13,49
2021-02-21,m/m,2930,2930,324,20,54
2021-02-20,m/m,3055,3055,306,15,48
2021-02-19,m/m,2926,2926,364,9,44
2021-02-18,m/m,2750,2750,366,16,48
2021-02-17,m/m,2698,2698,302,15,52
2021-02-16,m/m,2905,2905,314,12,57
2021-02-15,m/m,3706,3706,361,18,55
2021-02-14,m/m,5102,5102,388,42,78
2021-02-13,m/m,3221,3221,322,18,47
2021-02-12,m/m,2586,2586,266,16,47
2021-02-11,m/m,2500,2500,292,16,37
2021-02-10,m/m,2607,2607,266,18,44
2021-02-09,m/m,2572,2572,312,14,53
2021-02-08,m/m,2876,2876,295,18,50
2021-02-07,m/m,2853,2853,288,25,43
2021-02-06,m/m,2654,2654,252,15,49
2021-02-05,m/m,2521,2521,266,15,43
2021-02-04,m/m,2380,2380,281,17,50
2021-02-03,m/m,2420,2420,236,19,39
2021-02-02,m/m,2558,2558,259,15,53
2021-02-01,m/m,2899,2899,329,22,56
2021-01-31,m/m,3008,3008,309,12,56
2021-01-30,m/m,2776,2776,241,11,33
2021-01-29,m/m,2584,2584,250,11,44
2021-01-28,m/m,2436,2436,263,12,36
2021-01-27,m/m,2336,2336,257,24,44
2021-01-26,m/m,2401,2401,259,17,49
2021-01-25,m/m,2700,2700,309,12,50
2021-01-24,m/m,2843,2843,264,14,47
2021-01-23,m/m,2656,2656,282,9,48
2021-01-22,m/m,2331,2331,252,16,46
2021-01-21,m/m,2475,2475,267,26,58
2021-01-20,m/m,2369,2369,270,19,34
2021-01-19,m/m,2331,2331,262,11,40
2021-01-18,m/m,2515,2515,312,16,61
2021-01-17,m/m,2627,2627,274,31,49
2021-01-16,m/m,2377,2377,248,24,34
2021-01-15,m/m,2256,2256,277,18,45
2021-01-14,m/m,2307,2307,257,17,46
2021-01-13,m/m,2234,2234,262,21,56
2021-01-12,m/m,2319,2319,278,15,60
2021-01-11,m/m,2487,2487,280,17,60
2021-01-10,m/m,2709,2709,291,17,42
2021-01-09,m/m,2339,2339,218,13,33
2021-01-08,m/m,2219,2219,229,15,48
2021-01-07,m/m,2292,2292,238,10,41
2021-01-06,m/m,2320,2320,263,20,65
2021-01-05,m/m,2333,2333,250,17,41
2021-01-04,m/m,2756,2756,324,22,56
2021-01-03,m/m,2829,2829,319,21,61
2021-01-02,m/m,2937,2937,295,17,60
2021-01-01,m/m,3265,3265,312,17,52
2020-12-31,m/m,3336,3336,301,25,51
2020-12-30,m/m,2812,2812,277,11,52
2020-12-29,m/m,2791,2791,284,22,45
2020-12-28,m/m,2835,2835,301,21,52
2020-12-27,m/m,2884,2884,278,15,54
2020-12-26,m/m,2929,2929,276,10,44
2020-12-25,m/m,3726,3726,301,20,50
2020-12-24,m/m,3785,3785,352,14,51
2020-12-23,m/m,2946,2946,244,25,57
2020-12-22,m/m,2880,2880,310,21,47
2020-12-21,m/m,3002,3002,331,16,61
2020-12-20,m/m,2940,2940,290,18,43
2020-12-19,m/m,2570,2570,253,21,48
2020-12-18,m/m,2526,2526,262,27,51
2020-12-17,m/m,2511,2511,232,12,51
2020-12-16,m/m,2442,2442,220,19,42
2020-12-15,m/m,2338,2338,212,11,46
2020-12-14,m/m,2481,2481,259,21,51
2020-12-13,m/m,2747,2747,255,14,43
2020-12-12,m/m,2179,2179,241,17,35
2020-12-11,m/m,2113,2113,221,17,41
2020-12-10,m/m,2183,2183,219,18,45
2020-12-09,m/m,2213,2213,220,13,41
2020-12-08,m/m,2334,2334,276,12,34
2020-12-07,m/m,2497,2497,290,14,48
2020-12-06,m/m,2584,2584,271,11,45
2020-12-05,m/m,2304,2304,221,15,50
2020-12-04,m/m,2166,2166,231,11,43
2020-12-03,m/m,2118,2118,218,9,34
2020-12-02,m/m,2316,2316,272,16,37
2020-12-01,m/m,2620,2620,302,15,38
2020-11-30,m/m,2468,2468,303,30,56
2020-11-29,m/m,2596,2596,291,24,49
2020-11-28,m/m,2264,2264,256,24,40
2020-11-27,m/m,2129,2129,231,19,42
2020-11-26,m/m,2083,2083,240,17,48
2020-11-25,m/m,2109,2109,240,14,44
2020-11-24,m/m,1984,1984,232,7,37
2020-11-23,m/m,2252,2252,259,10,58
2020-11-22,m/m,2307,2307,255,18,53
2020-11-21,m/m,2138,2138,239,10,37
2020-11-20,m/m,2079,2079,242,6,36
2020-11-19,m/m,2027,2027,196,15,35
2020-11-18,m/m,2116,2116,229,10,50
2020-11-17,m/m,2041,2041,211,12,31
2020-11-16,m/m,2196,2196,234,15,39
2020-11-15,m/m,2283,2283,279,15,48
2020-11-14,m/m,2022,2022,218,16,38
2020-11-13,m/m,1934,1934,227,18,39
2020-11-12,m/m,2005,2005,217,14,40
2020-11-11,m/m,2228,2228,243,20,45
2020-11-10,m/m,2014,2014,247,12,36
2020-11-09,m/m,2205,2205,272,13,52
2020-11-08,m/m,2330,2330,246,16,38
2020-11-07,m/m,2086,2086,242,17,47
2020-11-06,m/m,1882,1882,174,12,33
2020-11-05,m/m,1970,1970,241,19,42
2020-11-04,m/m,1925,1925,224,14,32
2020-11-03,m/m,2126,2126,206,19,28
2020-11-02,m/m,2315,2315,245,15,37
2020-11-01,m/m,2822,2822,286,19,37
2020-10-31,m/m,3317,3317,308,29,29
2020-10-30,m/m,2473,2473,231,21,40
2020-10-29,m/m,2192,2192,214,22,46
2020-10-28,m/m,2208,2208,219,29,49
2020-10-27,m/m,2295,2295,237,27,46
2020-10-26,m/m,2443,2443,250,19,42
2020-10-25,m/m,2594,2594,234,19,41
2020-10-24,m/m,2363,2363,227,9,35
2020-10-23,m/m,2118,2118,199,13,45
2020-10-22,m/m,2174,2174,233,10,49
2020-10-21,m/m,2165,2165,225,12,41
2020-10-20,m/m,2308,2308,241,11,40
2020-10-19,m/m,2475,2475,240,16,56
2020-10-18,m/m,2529,2529,205,14,37
2020-10-17,m/m,2257,2257,210,14,36
2020-10-16,m/m,2238,2238,200,13,29
2020-10-15,m/m,2195,2195,228,16,47
2020-10-14,m/m,2147,2147,205,16,37
2020-10-13,m/m,2234,2234,215,14,36
2020-10-12,m/m,2362,2362,228,18,56
2020-10-11,m/m,2559,2559,266,20,52
2020-10-10,m/m,2277,2277,211,11,41
2020-10-09,m/m,2188,2188,224,17,40
2020-10-08,m/m,2183,2183,213,17,27
2020-10-07,m/m,2332,2332,223,11,34
2020-10-06,m/m,2409,2409,224,32,37
2020-10-05,m/m,2571,2571,241,14,34
2020-10-04,m/m,2825,2825,280,20,47
2020-10-03,m/m,2521,2521,248,25,44
2020-10-02,m/m,2805,2805,302,19,42
2020-10-01,m/m,2801,2801,393,15,42
2020-09-30,m/m,2162,2162,265,16,38
2020-09-29,m/m,1903,1903,225,9,36
2020-09-28,m/m,2025,2025,202,15,33
2020-09-27,m/m,2213,2213,222,11,41
2020-09-26,m/m,2090,2090,196,16,32
2020-09-25,m/m,1994,1994,208,17,40
2020-09-24,m/m,1889,1889,197,12,35
2020-09-23,m/m,1885,1885,207,11,29
2020-09-22,m/m,2009,2009,204,5,32
2020-09-21,m/m,2132,2132,200,16,26
2020-09-20,m/m,2299,2299,218,23,28
2020-09-19,m/m,2173,2173,237,15,32
2020-09-18,m/m,2050,2050,224,17,27
2020-09-17,m/m,1898,1898,222,19,35
2020-09-16,m/m,1968,1968,200,15,23
2020-09-15,m/m,1937,1937,184,14,26
2020-09-14,m/m,2169,2169,206,8,31
2020-09-13,m/m,2504,2504,221,17,37
2020-09-12,m/m,2226,2226,224,19,35
2020-09-11,m/m,2005,2005,198,11,23
2020-09-10,m/m,1845,1845,197,11,26
2020-09-09,m/m,1964,1964,200,14,31
2020-09-08,m/m,2026,2026,228,12,41
2020-09-07,m/m,2215,2215,219,14,37
2020-09-06,m/m,2533,2533,276,14,38
2020-09-05,m/m,2282,2282,218,17,29
2020-09-04,m/m,2082,2082,209,9,28
2020-09-03,m/m,1981,1981,224,10,33
2020-09-02,m/m,2073,2073,223,15,36
2020-09-01,m/m,2227,2227,224,12,46
2020-08-31,m/m,2570,2570,245,13,33
2020-08-30,m/m,2418,2418,240,17,30
2020-08-29,m/m,2100,2100,197,15,32
2020-08-28,m/m,2199,2199,203,14,35
2020-08-27,m/m,2170,2170,206,15,32
2020-08-26,m/m,2066,2066,216,19,41
2020-08-25,m/m,2622,2622,214,13,26
2020-08-24,m/m,2599,2599,247,23,33
2020-08-23,m/m,2574,2574,256,15,36
2020-08-22,m/m,2274,2274,211,15,39
2020-08-21,m/m,2167,2167,200,7,35
2020-08-20,m/m,2048,2048,195,19,29
2020-08-19,m/m,2205,2205,241,13,47
2020-08-18,m/m,2114,2114,219,10,35
2020-08-17,m/m,2388,2388,245,12,24
2020-08-16,m/m,2525,2525,238,14,48
2020-08-15,m/m,2420,2420,242,18,31
2020-08-14,m/m,2264,2264,206,10,29
2020-08-13,m/m,2295,2295,235,10,37
2020-08-12,m/m,2311,2311,244,18,35
2020-08-11,m/m,2354,2354,220,16,40
2020-08-10,m/m,2508,2508,233,14,38
2020-08-09,m/m,2558,2558,247,16,40
2020-08-08,m/m,2366,2366,196,11,34
2020-08-07,m/m,2271,2271,228,11,41
2020-08-06,m/m,2304,2304,237,10,47
2020-08-05,m/m,2412,2412,255,12,42
2020-08-04,m/m,2434,2434,253,8,33
2020-08-03,m/m,2666,2666,235,19,46
2020-08-02,m/m,2613,2613,259,18,50
2020-08-01,m/m,2624,2624,269,6,41
2020-07-31,m/m,2495,2495,240,18,46
2020-07-30,m/m,2536,2536,241,17,38
2020-07-29,m/m,2372,2372,198,13,50
2020-07-28,m/m,2556,2556,251,13,45
2020-07-27,m/m,2758,2758,271,16,48
2020-07-26,m/m,2715,2715,260,12,52
2020-07-25,m/m,2763,2763,261,16,40
2020-07-24,m/m,2733,2733,238,15,40
2020-07-23,m/m,2680,2680,244,17,42
2020-07-22,m/m,2695,2695,231,8,35
2020-07-21,m/m,2725,2725,253,7,36
2020-07-20,m/m,2862,2862,212,15,40
2020-07-19,m/m,2937,2937,224,13,44
2020-07-18,m/m,3166,3166,251,18,39
2020-07-17,m/m,3387,3387,230,15,55
2020-07-16,m/m,4202,4202,266,17,41
2020-07-15,m/m,2933,2933,248,16,35
2020-07-14,m/m,2674,2674,210,14,29
2020-07-13,m/m,2470,2470,232,16,53
2020-07-12,m/m,2647,2647,237,14,44
2020-07-11,m/m,2244,2244,254,15,28
2020-07-10,m/m,2376,2376,206,12,30
2020-07-09,m/m,2222,2222,233,10,44
2020-07-08,m/m,2149,2149,192,17,41
2020-07-07,m/m,2329,2329,217,15,48
2020-07-06,m/m,2427,2427,242,10,38
2020-07-05,m/m,2622,2622,218,15,35
2020-07-04,m/m,2556,2556,228,10,45
2020-07-03,m/m,2209,2209,207,18,40
2020-07-02,m/m,2055,2055,203,10,40
2020-07-01,m/m,2192,2192,216,22,49
2020-06-30,m/m,2133,2133,206,13,54
2020-06-29,m/m,2236,2236,237,12,42
2020-06-28,m/m,2346,2346,225,24,43
2020-06-27,m/m,2050,2050,233,14,36
2020-06-26,m/m,2068,2068,180,10,33
2020-06-25,m/m,2047,2047,213,21,44
2020-06-24,m/m,2042,2042,227,17,36
2020-06-23,m/m,2129,2129,207,30,41
2020-06-22,m/m,2272,2272,229,21,43
2020-06-21,m/m,2421,2421,207,16,42
2020-06-20,m/m,2222,2222,207,11,37
2020-06-19,m/m,2121,2121,202,19,41
2020-06-18,m/m,2080,2080,193,16,33
2020-06-17,m/m,2113,2113,221,14,35
2020-06-16,m/m,2092,2092,233,17,44
2020-06-15,m/m,2276,2276,208,19,33
2020-06-14,m/m,2452,2452,214,14,38
2020-06-13,m/m,2257,2257,202,13,31
2020-06-12,m/m,2404,2404,214,16,44
2020-06-11,m/m,2008,2008,198,9,34
2020-06-10,m/m,2090,2090,208,14,37
2020-06-09,m/m,2188,2188,229,20,29
2020-06-08,m/m,2306,2306,232,11,33
2020-06-07,m/m,2184,2184,188,13,49
2020-06-06,m/m,2087,2087,204,16,42
2020-06-05,m/m,1933,1933,205,12,29
2020-06-04,m/m,1856,1856,204,15,41
2020-06-03,m/m,1773,1773,200,17,35
2020-06-02,m/m,1860,1860,196,16,34
2020-06-01,m/m,2150,2150,219,20,57
2020-05-31,m/m,2134,2134,221,13,28
2020-05-30,m/m,1939,1939,205,15,25
2020-05-29,m/m,1877,1877,207,15,37
2020-05-28,m/m,1968,1968,201,12,25
2020-05-27,m/m,2017,2017,199,22,37
2020-05-26,m/m,2148,2148,218,5,44
2020-05-25,m/m,2073,2073,218,21,46
2020-05-24,m/m,2195,2195,235,9,21
2020-05-23,m/m,1967,1967,179,13,31
2020-05-22,m/m,1938,1938,195,11,32
2020-05-21,m/m,1989,1989,177,15,39
2020-05-20,m/m,2054,2054,195,20,34
2020-05-19,m/m,2070,2070,223,17,29
2020-05-18,m/m,2234,2234,215,13,47
2020-05-17,m/m,2246,2246,228,18,31
2020-05-16,m/m,2120,2120,215,15,42
2020-05-15,m/m,2096,2096,237,14,37
2020-05-14,m/m,2106,2106,214,16,42
2020-05-13,m/m,2066,2066,229,14,29
2020-05-12,m/m,2144,2144,210,21,32
2020-05-11,m/m,2126,2126,208,17,40
2020-05-10,m/m,2303,2303,240,14,42
2020-05-09,m/m,2108,2108,205,13,28
2020-05-08,m/m,2100,2100,210,21,27
2020-05-07,m/m,2122,2122,205,11,33
2020-05-06,m/m,2116,2116,211,19,39
2020-05-05,m/m,2264,2264,213,13,25
2020-05-04,m/m,2249,2249,249,22,38
2020-05-03,m/m,2312,2312,217,20,34
2020-05-02,m/m,2202,2202,231,10,27
2020-05-01,m/m,2219,2219,230,20,42
2020-04-30,m/m,2385,2385,239,18,44
2020-04-29,m/m,2151,2151,216,10,40
2020-04-28,m/m,2211,2211,236,11,36
2020-04-27,m/m,2261,2261,255,15,37
2020-04-26,m/m,2334,2334,236,14,37
2020-04-25,m/m,2085,2085,220,20,33
2020-04-24,m/m,2203,2203,217,20,37
2020-04-23,m/m,2022,2022,228,12,28
2020-04-22,m/m,2125,2125,226,25,24
2020-04-21,m/m,2073,2073,197,11,41
2020-04-20,m/m,2158,2158,218,9,33
2020-04-19,m/m,2312,2312,259,13,38
2020-04-18,m/m,2123,2123,227,11,39
2020-04-17,m/m,2008,2008,195,13,38
2020-04-16,m/m,2076,2076,233,11,29
2020-04-15,m/m,2085,2085,200,9,34
2020-04-14,m/m,2222,2222,237,14,20
2020-04-13,m/m,2370,2370,238,21,36
2020-04-12,m/m,2423,2423,226,17,43
2020-04-11,m/m,2276,2276,231,15,33
2020-04-10,m/m,2041,2041,211,11,36
2020-04-09,m/m,2044,2044,228,12,41
2020-04-08,m/m,1850,1850,191,9,30
2020-04-07,m/m,2034,2034,213,14,41
2020-04-06,m/m,2066,2066,205,11,29
2020-04-05,m/m,2260,2260,222,14,40
2020-04-04,m/m,2068,2068,197,14,33
2020-04-03,m/m,1943,1943,196,13,23
2020-04-02,m/m,2076,2076,223,12,38
2020-04-01,m/m,2143,2143,210,10,35
2020-03-31,m/m,2159,2159,219,15,34
2020-03-30,m/m,2010,2010,241,14,40
2020-03-29,m/m,2201,2201,218,18,41
2020-03-28,m/m,1916,1916,174,18,32
2020-03-27,m/m,2003,2003,205,18,36
2020-03-26,m/m,1984,1984,208,10,34
2020-03-25,m/m,2034,2034,214,11,33
2020-03-24,m/m,2055,2055,211,20,48
2020-03-23,m/m,2114,2114,215,12,38
2020-03-22,m/m,2276,2276,228,14,42
2020-03-21,m/m,1984,1984,192,12,29
2020-03-20,m/m,1939,1939,192,10,37
2020-03-19,m/m,1916,1916,180,14,37
2020-03-18,m/m,1827,1827,180,9,33
2020-03-17,m/m,1666,1666,185,7,19
2020-03-16,m/m,1815,1815,178,18,37
2020-03-15,m/m,1905,1905,206,14,22
2020-03-14,m/m,1737,1737,169,7,30
2020-03-13,m/m,1517,1517,163,10,17
2020-03-12,m/m,1528,1528,140,8,28
2020-03-11,m/m,1442,1442,135,5,18
2020-03-10,m/m,1498,1498,168,11,23
2020-03-09,m/m,1621,1621,161,8,20
2020-03-08,m/m,1877,1877,205,9,30
2020-03-07,m/m,1651,1651,191,5,21
2020-03-06,m/m,1578,1578,148,10,20
2020-03-05,m/m,1609,1609,143,10,16
2020-03-04,m/m,1531,1531,142,8,16
2020-03-03,m/m,1793,1793,139,13,24
2020-03-02,m/m,1761,1761,161,8,22
2020-03-01,m/m,2050,2050,169,9,37
2020-02-29,m/m,2526,2526,153,11,27
2020-02-28,m/m,2100,2100,159,12,22
2020-02-27,m/m,2034,2034,160,8,19
2020-02-26,m/m,1870,1870,139,12,18
2020-02-25,m/m,1889,1889,149,6,15
2020-02-24,m/m,2131,2131,164,10,27
2020-02-23,m/m,2339,2339,174,15,17
2020-02-22,m/m,2016,2016,167,15,17
2020-02-21,m/m,1871,1871,158,10,18
2020-02-20,m/m,2000,2000,144,10,24
2020-02-19,m/m,1851,1851,153,11,18
2020-02-18,m/m,1873,1873,158,10,35
2020-02-17,m/m,2220,2220,173,16,16
2020-02-16,m/m,2457,2457,166,16,28
2020-02-15,m/m,2697,2697,203,13,29
2020-02-14,m/m,3741,3741,200,16,19
2020-02-13,m/m,2479,2479,177,4,18
2020-02-12,m/m,1973,1973,145,8,21
2020-02-11,m/m,1953,1953,131,12,18
2020-02-10,m/m,2144,2144,164,12,26
2020-02-09,m/m,2289,2289,180,11,41
2020-02-08,m/m,2149,2149,139,10,12
2020-02-07,m/m,1852,1852,146,10,17
2020-02-06,m/m,1834,1834,145,12,14
2020-02-05,m/m,1786,1786,143,15,14
2020-02-04,m/m,1860,1860,153,8,18
2020-02-03,m/m,2155,2155,147,5,21
2020-02-02,m/m,2515,2515,179,7,23
2020-02-01,m/m,2611,2611,146,8,14
2020-01-31,m/m,1959,1959,159,6,19
2020-01-30,m/m,1957,1957,130,9,19
2020-01-29,m/m,1979,1979,145,5,15
2020-01-28,m/m,1909,1909,115,9,14
2020-01-27,m/m,2126,2126,152,9,27
2020-01-26,m/m,2310,2310,179,11,32
2020-01-25,m/m,2097,2097,141,13,19
2020-01-24,m/m,1968,1968,144,6,17
2020-01-23,m/m,1693,1693,133,6,14
2020-01-22,m/m,1735,1735,153,5,22
2020-01-21,m/m,1745,1745,163,15,24
2020-01-20,m/m,1885,1885,162,9,28
2020-01-19,m/m,2015,2015,178,10,22
2020-01-18,m/m,1764,1764,142,6,15
2020-01-17,m/m,1543,1543,129,10,21
2020-01-16,m/m,1477,1477,151,2,15
2020-01-15,m/m,1631,1631,170,7,16
2020-01-14,m/m,1644,1644,148,6,18
2020-01-13,m/m,1806,1806,177,9,30
2020-01-12,m/m,2013,2013,177,9,18
2020-01-11,m/m,1805,1805,167,9,19
2020-01-10,m/m,1652,1652,137,11,25
2020-01-09,m/m,1512,1512,152,15,17
2020-01-08,m/m,1676,1676,146,10,28
2020-01-07,m/m,1686,1686,163,12,23
2020-01-06,m/m,1850,1850,149,12,33
2020-01-05,m/m,2175,2175,199,20,27
2020-01-04,m/m,1993,1993,154,8,39
2020-01-03,m/m,1901,1901,190,7,27
2020-01-02,m/m,2059,2059,184,10,27
2020-01-01,m/m,2398,2398,201,15,24
2019-12-31,m/m,2600,2600,228,9,25
2019-12-30,m/m,2103,2103,192,10,28
2019-12-29,m/m,2194,2194,192,7,33
2019-12-28,m/m,2001,2001,168,10,32
2019-12-27,m/m,1921,1921,160,9,19
2019-12-26,m/m,2205,2205,174,10,17
2019-12-25,m/m,2866,2866,185,8,21
2019-12-24,m/m,2742,2742,175,6,22
2019-12-23,m/m,2255,2255,185,13,28
2019-12-22,m/m,2126,2126,175,9,30
2019-12-21,m/m,2003,2003,135,12,17
2019-12-20,m/m,1733,1733,130,10,20
2019-12-19,m/m,1641,1641,129,8,18
2019-12-18,m/m,1785,1785,153,6,24
2019-12-17,m/m,1810,1810,135,10,21
2019-12-16,m/m,1721,1721,144,17,20
2019-12-15,m/m,1942,1942,187,4,24
2019-12-14,m/m,1617,1617,118,6,18
2019-12-13,m/m,1486,1486,146,9,13
2019-12-12,m/m,1456,1456,121,4,21
2019-12-11,m/m,1579,1579,115,8,22
2019-12-10,m/m,1636,1636,147,12,21
2019-12-09,m/m,1680,1680,148,4,24
2019-12-08,m/m,1839,1839,140,11,27
2019-12-07,m/m,1745,1745,140,3,26
2019-12-06,m/m,1559,1559,134,7,17
2019-12-05,m/m,1428,1428,118,11,20
2019-12-04,m/m,1569,1569,144,12,30
2019-12-03,m/m,1563,1563,123,14,25
2019-12-02,m/m,1868,1868,162,12,20
2019-12-01,m/m,2204,2204,196,10,26
2019-11-30,m/m,1733,1733,157,10,31
2019-11-29,m/m,1475,1475,109,10,15
2019-11-28,m/m,1423,1423,130,11,24
2019-11-27,m/m,1401,1401,140,12,30
2019-11-26,m/m,1464,1464,131,7,15
2019-11-25,m/m,1624,1624,177,12,32
2019-11-24,m/m,1722,1722,174,11,29
2019-11-23,m/m,1580,1580,143,12,20
2019-11-22,m/m,1331,1331,115,20,24
2019-11-21,m/m,1375,1375,121,5,14
2019-11-20,m/m,1309,1309,126,3,15
2019-11-19,m/m,1496,1496,118,8,24
2019-11-18,m/m,1552,1552,123,11,21
2019-11-17,m/m,1767,1767,136,5,20
2019-11-16,m/m,1536,1536,138,13,11
2019-11-15,m/m,1353,1353,107,5,18
2019-11-14,m/m,1332,1332,122,7,18
2019-11-13,m/m,1403,1403,122,6,19
2019-11-12,m/m,1594,1594,143,8,23
2019-11-11,m/m,1706,1706,152,10,24
2019-11-10,m/m,1902,1902,166,8,16
2019-11-09,m/m,1584,1584,137,9,26
2019-11-08,m/m,1508,1508,127,5,16
2019-11-07,m/m,1476,1476,145,8,14
2019-11-06,m/m,1402,1402,124,6,21
2019-11-05,m/m,1492,1492,139,5,14
2019-11-04,m/m,1550,1550,140,11,25
2019-11-03,m/m,1857,1857,153,11,26
2019-11-02,m/m,1620,1620,156,7,24
2019-11-01,m/m,1856,1856,157,8,39
2019-10-31,m/m,2225,2225,179,9,17
2019-10-30,m/m,1720,1720,157,8,26
2019-10-29,m/m,1700,1700,131,2,26
2019-10-28,m/m,1838,1838,149,4,35
2019-10-27,m/m,1959,1959,152,18,27
2019-10-26,m/m,1703,1703,146,13,20
2019-10-25,m/m,1477,1477,122,11,18
2019-10-24,m/m,1575,1575,156,12,30
2019-10-23,m/m,1610,1610,149,11,21
2019-10-22,m/m,1597,1597,156,9,24
2019-10-21,m/m,1683,1683,169,11,23
2019-10-20,m/m,1908,1908,154,12,27
2019-10-19,m/m,1564,1564,143,5,26
2019-10-18,m/m,1467,1467,127,1,18
2019-10-17,m/m,1560,1560,134,7,26
2019-10-16,m/m,1529,1529,131,5,8
2019-10-15,m/m,1652,1652,151,6,16
2019-10-14,m/m,1792,1792,151,3,26
2019-10-13,m/m,1970,1970,168,5,23
2019-10-12,m/m,1706,1706,148,8,21
2019-10-11,m/m,1588,1588,130,8,17
2019-10-10,m/m,1598,1598,154,3,20
2019-10-09,m/m,1551,1551,121,5,19
2019-10-08,m/m,1665,1665,124,5,17
2019-10-07,m/m,1946,1946,148,6,17
2019-10-06,m/m,2149,2149,163,6,26
2019-10-05,m/m,1986,1986,164,6,18
2019-10-04,m/m,1657,1657,125,3,17
2019-10-03,m/m,2022,2022,168,4,26
2019-10-02,m/m,2153,2153,207,9,23
2019-10-01,m/m,2143,2143,245,4,38
2019-09-30,m/m,1758,1758,194,10,20
2019-09-29,m/m,1779,1779,169,17,26
2019-09-28,m/m,1485,1485,119,10,17
2019-09-27,m/m,1389,1389,130,4,37
2019-09-26,m/m,1270,1270,111,3,13
2019-09-25,m/m,1387,1387,145,4,26
2019-09-24,m/m,1449,1449,120,8,19
2019-09-23,m/m,1547,1547,146,6,24
2019-09-22,m/m,1819,1819,145,8,24
2019-09-21,m/m,1504,1504,144,6,18
2019-09-20,m/m,1403,1403,126,3,18
2019-09-19,m/m,1326,1326,132,8,14
2019-09-18,m/m,1500,1500,127,6,18
2019-09-17,m/m,1427,1427,152,7,25
2019-09-16,m/m,1587,1587,140,3,21
2019-09-15,m/m,1869,1869,184,10,30
2019-09-14,m/m,1614,1614,132,6,22
2019-09-13,m/m,1614,1614,115,7,17
2019-09-12,m/m,1387,1387,114,4,16
2019-09-11,m/m,1337,1337,117,8,17
2019-09-10,m/m,1479,1479,133,5,17
2019-09-09,m/m,1705,1705,142,10,26
2019-09-08,m/m,1789,1789,152,11,35
2019-09-07,m/m,1546,1546,134,8,26
2019-09-06,m/m,1436,1436,125,7,21
2019-09-05,m/m,1437,1437,115,12,15
2019-09-04,m/m,1478,1478,124,8,22
2019-09-03,m/m,1571,1571,145,9,22
2019-09-02,m/m,1723,1723,149,17,14
2019-09-01,m/m,1836,1836,153,16,26
2019-08-31,m/m,1652,1652,121,12,15
2019-08-30,m/m,1568,1568,146,8,26
2019-08-29,m/m,1451,1451,131,10,21
2019-08-28,m/m,1506,1506,108,4,20
2019-08-27,m/m,1522,1522,127,8,23
2019-08-26,m/m,1763,1763,154,16,18
2019-08-25,m/m,1899,1899,145,7,24
2019-08-24,m/m,1630,1630,144,8,15
2019-08-23,m/m,1534,1534,150,6,22
2019-08-22,m/m,1540,1540,146,12,23
2019-08-21,m/m,1717,1717,133,11,19
2019-08-20,m/m,1648,1648,154,8,22
2019-08-19,m/m,1878,1878,161,10,21
2019-08-18,m/m,1930,1930,152,6,21
2019-08-17,m/m,1685,1685,122,6,25
2019-08-16,m/m,1636,1636,137,14,22
2019-08-15,m/m,1637,1637,147,7,13
2019-08-14,m/m,1570,1570,114,5,24
2019-08-13,m/m,1813,1813,137,9,24
2019-08-12,m/m,1772,1772,170,6,30
2019-08-11,m/m,1816,1816,158,10,29
2019-08-10,m/m,1754,1754,161,7,22
2019-08-09,m/m,1685,1685,125,8,21
2019-08-08,m/m,1744,1744,133,18,17
2019-08-07,m/m,1975,1975,161,9,28
2019-08-06,m/m,1787,1787,126,8,24
2019-08-05,m/m,1857,1857,185,7,27
2019-08-04,m/m,2004,2004,137,12,27
2019-08-03,m/m,1756,1756,135,12,17
2019-08-02,m/m,1697,1697,153,11,25
2019-08-01,m/m,1786,1786,141,14,24
2019-07-31,m/m,1749,1749,140,12,27
2019-07-30,m/m,1756,1756,150,9,17
2019-07-29,m/m,1739,1739,123,6,22
2019-07-28,m/m,1834,1834,135,14,20
2019-07-27,m/m,1672,1672,110,5,19
2019-07-26,m/m,1498,1498,128,12,28
2019-07-25,m/m,1695,1695,123,6,22
2019-07-24,m/m,1653,1653,153,6,22
2019-07-23,m/m,1753,1753,148,11,23
2019-07-22,m/m,1813,1813,131,10,27
2019-07-21,m/m,1908,1908,147,9,24
2019-07-20,m/m,1617,1617,143,8,16
2019-07-19,m/m,1636,1636,152,12,24
2019-07-18,m/m,1630,1630,145,3,13
2019-07-17,m/m,1620,1620,139,10,19
2019-07-16,m/m,1683,1683,156,8,24
2019-07-15,m/m,1823,1823,167,12,28
2019-07-14,m/m,1779,1779,148,12,25
2019-07-13,m/m,1597,1597,148,7,17
2019-07-12,m/m,1661,1661,128,11,11
2019-07-11,m/m,1588,1588,127,9,24
2019-07-10,m/m,1672,1672,145,12,22
2019-07-09,m/m,1758,1758,136,12,32
2019-07-08,m/m,1747,1747,147,13,30
2019-07-07,m/m,1907,1907,174,11,17
2019-07-06,m/m,1726,1726,140,12,25
2019-07-05,m/m,1611,1611,139,8,25
2019-07-04,m/m,1585,1585,131,10,19
2019-07-03,m/m,1704,1704,131,11,17
2019-07-02,m/m,1697,1697,147,13,22
2019-07-01,m/m,1949,1949,167,19,39
